Query	Target	cosine_rescaled
tr|L7J571	tr|Q8NID8	0.9795612366780752
tr|L7J571	tr|A0A023UJQ9	0.9759567587615372
tr|L7J571	tr|B3VBK9	0.9747727692656314
tr|L7J571	tr|Q00365	0.9776214988473488
tr|L7J571	tr|Q00364	0.9862520782717624
tr|L7J571	tr|Q9P407	0.975001319700952
tr|L7J571	tr|Q9P408	0.9793406790781577
tr|L7J571	tr|A4F4L2	0.9663651231392683
tr|L7J571	tr|E5A6Z5	0.968138897069907
tr|L7J571	tr|Q258K5	0.9806428031797159
tr|L7J571	tr|E4ZT77	0.9737905957714906
tr|L7J571	tr|Q2A0P0	0.9761593210097389
tr|L7J571	tr|Q2A0P1	0.9710718175712669
tr|L7J571	tr|Q709D8	0.971759051617787
tr|L7J571	tr|D0U2C8	0.9809409502433764
tr|L7J571	tr|A0A0J9W9U9	0.9769931281112156
tr|L7J571	tr|C0LT61	0.9763067316520484
tr|L7J571	tr|C9WMG9	0.9672753788446253
tr|L7J571	tr|C9WMH0	0.9847414166879842
tr|L7J571	tr|C1KJG7	0.9757347750521945
tr|L7J571	tr|B9A9V1	0.9693042679408539
tr|L7J571	tr|R9RX08	0.9810283521159661
tr|L7J571	tr|G5EHH0	0.9852480188224023
tr|L7J571	tr|G5EI08	0.9848818775757311
tr|L7J571	tr|G5EI20	0.9838747960702571
tr|L7J571	tr|G5EHI7	0.9787802716556133
tr|L7J571	tr|L7IBA8	0.9716701323512412
tr|L7J571	tr|A0A4P7N932	0.9819066347520942
tr|L7J571	tr|L7J571	0.9999999999999987
tr|L7J571	tr|C4B8B8	0.9775356572797954
tr|L7J571	tr|G5EI17	0.9840230475709653
tr|L7J571	tr|L7I7K3	0.9890338993749759
tr|L7J571	tr|L7HR07	0.9832184244361954
tr|L7J571	tr|A0A0A7DLN4	0.9931853748512477
tr|L7J571	tr|A0A0A7DM22	0.9795971745503242
tr|L7J571	tr|L7I4Y4	0.9543864772398255
tr|L7J571	tr|L7IFI2	0.990058017011524
tr|L7J571	tr|L7HVU3	0.9623337490544681
tr|L7J571	tr|G4MML4	0.9780640972533435
tr|L7J571	tr|G4MX34	0.9766911061124959
tr|L7J571	tr|L7IDN9	0.9656611936446322
tr|L7J571	tr|A0A151V4Q6	0.9719548429669989
tr|L7J571	tr|L7ICN7	0.9843419170161885
tr|L7J571	tr|A4UBM2	0.9335792020939683
tr|L7J571	tr|L7IKT9	0.9711768859452452
tr|L7J571	tr|G4NI07	0.9719053585953114
tr|L7J571	tr|A0A151V4M0	0.9906366003042488
tr|L7J571	tr|L7IJ29	0.9645442450949764
tr|L7J571	tr|G4NJP7	0.9913740307122723
tr|L7J571	tr|Q02039	0.979329918508513
tr|L7J571	tr|I1VGT7	0.9762365588205859
tr|L7J571	tr|I1VGT8	0.9776682784549248
tr|L7J571	tr|G2X4M1	0.9555928968540799
tr|L7J571	tr|H9DUR1	0.9620322047961627
tr|L7J571	tr|G2X9W2	0.9708699427852716
tr|L7J571	tr|G2WWV6	0.9815698847225056
tr|L7J571	tr|A0A0D1DWQ2	0.9664655501447024
tr|L7J571	tr|G0X7E8	0.9754324142773119
tr|L7J571	tr|A0A0D1EAR7	0.9847064228947081
tr|L7J571	tr|A0A0D1BW91	0.9636550402633648
tr|L7J571	tr|I2FS85	0.9625350976942929
tr|L7J571	tr|Q4PDL7	0.9667877941685783
tr|L7J571	tr|A0A0D1C8C8	0.9708130250256961
tr|L7J571	tr|Q0TVA4	0.97352843819355
tr|L7J571	tr|H2E5X4	0.9813310625324327
tr|L7J571	tr|C5IAW5	0.9729345645150909
tr|L7J571	tr|Q9C173	0.9787741106597683
tr|L7J571	tr|G2XQ82	0.9675857407972395
tr|L7J571	tr|B0DD66	0.9875489596763739
tr|L7J571	tr|A0A2K9YVY7	0.981212068039523
tr|L7J571	tr|A0A1X7RND5	0.9790624088990676
tr|L7J571	tr|A0A0P1L0F7	0.9436128193886415
tr|L7J571	tr|E3QKL1	0.9671821104884492
tr|L7J571	tr|Q6WER3	0.970873854494142
tr|L7J571	tr|A7E9T8	0.9785814225613163
tr|L7J571	tr|L7NCR0	0.9667829732809651
tr|L7J571	tr|M2TW52	0.9599726522504984
tr|L7J571	tr|N1J904	0.9727203976517271
tr|L7J571	tr|N1JK84	0.9675742980860337
tr|L7J571	tr|N1JK93	0.9756489521295633
tr|L7J571	tr|Q14TY3	0.9510853299520813
tr|L7J571	tr|O42719	0.9768761909113779
tr|L7J571	tr|O42720	0.9851237203571297
tr|L7J571	tr|O42830	0.9702093000627501
tr|L7J571	tr|O59937	0.9565978490986261
tr|L7J571	tr|O74238	0.9550644907636886
tr|L7J571	tr|O94100	0.9516845094398503
tr|L7J571	tr|O94196	0.9775358112569789
tr|L7J571	tr|P0CY28	0.9627166627525181
tr|L7J571	tr|P26215	0.9475165279680441
tr|L7J571	tr|P29138	0.9554314814962023
tr|L7J571	tr|P41749	0.9509999625175329
tr|L7J571	tr|P43070	0.962687792349373
tr|L7J571	tr|P52751	0.9782279940553618
tr|L7J571	tr|P78608	0.9602753689805861
tr|L7J571	tr|Q00298	0.9595170692163135
tr|L7J571	tr|Q00663	0.9658290316463574
tr|L7J571	tr|Q01905	0.9784020586184013
tr|L7J571	tr|Q0E7H7	0.9666105834621896
tr|L7J571	tr|Q0R411	0.9530933557830392
tr|L7J571	tr|Q0ZJ79	0.9587774996031722
tr|L7J571	tr|Q4G495	0.9568801209465027
tr|L7J571	tr|Q4WMA6	0.9710077763164962
tr|L7J571	tr|Q4WNE1	0.9763410606965424
tr|L7J571	tr|Q5AA09	0.9706385652208087
tr|L7J571	tr|Q5TIP4	0.9562132300039483
tr|L7J571	tr|Q6PQG3	0.9758404655344208
tr|L7J571	tr|Q8J0U4	0.9614676271155681
tr|L7J571	tr|Q8J1Y3	0.964824662093854
tr|L7J571	tr|Q8X1D7	0.9819456655733646
tr|L7J571	tr|Q945T9	0.9753940813541182
tr|L7J571	tr|Q94FS7	0.9859277933946863
tr|L7J571	tr|Q96TN6	0.9634952184235629
tr|L7J571	tr|Q99174	0.9668904748546615
tr|L7J571	tr|Q9C4A0	0.956189943353263
tr|L7J571	tr|Q9HFZ2	0.9747116621562151
tr|L7J571	tr|Q9P470	0.9632561114340727
tr|L7J571	tr|Q9UV32	0.9726482911019072
tr|L7J571	tr|V5TFR9	0.9631923463113516
tr|L7J571	tr|W2MG57	0.9656254624643758
tr|L7J571	tr|A0A9Q8PF81	0.963979651681394
tr|L7J571	NCBI|CBQ70099.1	0.9618823613001022
tr|C4B8B8	tr|A0A0D1CKI0	0.9461253732026653
tr|C4B8B8	tr|A0A5B0N8H2	0.9734212402886555
tr|C4B8B8	NOFIND|Unavailable	0.9778430320427557
tr|C4B8B8	tr|A0A059UDR8	0.9659732857281388
tr|C4B8B8	tr|A0A0D1E5A8	0.9745200979378038
tr|C4B8B8	tr|G2X4U8	0.9708356021211131
tr|C4B8B8	tr|N1JJH4	0.9904055974093068
tr|C4B8B8	NCBI|AEK86791.1	0.9781489345527777
tr|C4B8B8	tr|A0A0D1CH44	0.9825189024797937
tr|C4B8B8	tr|F9XMT4	0.9614769665372809
tr|C4B8B8	NCBI|AEK86951.1	0.9801610808152145
tr|C4B8B8	tr|A0A0A2JB06	0.9666187875135864
tr|C4B8B8	sp|A9JX75	0.9930116073014077
tr|C4B8B8	tr|N1PIZ7	0.9737400754696659
tr|C4B8B8	tr|P78737	0.9885624414090701
tr|C4B8B8	NCBI|EXK24251.1	0.9907106179238834
tr|C4B8B8	tr|N1J7E2	0.9908792313816378
tr|C4B8B8	sp|F4RBY2	0.9791344099194498
tr|C4B8B8	NCBI|AGE15681.1	0.9936274812958252
tr|C4B8B8	NCBI|AAS66949.1	0.9862100885417621
tr|C4B8B8	tr|G2XA95	0.9375204801356343
tr|C4B8B8	NCBI|AAA80239.2	0.9882489505805188
tr|C4B8B8	tr|N1JJE7	0.9847358043420188
tr|C4B8B8	tr|N1JN67	0.9907391453663217
tr|C4B8B8	tr|A0A0A2ILW0	0.9540868586219283
tr|C4B8B8	NCBI|AIW07468.1	0.9914552358763852
tr|C4B8B8	NCBI|ACY39289.1	0.9903427153778285
tr|C4B8B8	tr|N1JFE2	0.985523976215958
tr|C4B8B8	tr|A0A0A2JY92	0.9760861175455056
tr|C4B8B8	tr|N1JPG4	0.9885584431054962
tr|C4B8B8	tr|A0A0A2JVC2	0.944961452316852
tr|C4B8B8	tr|A0A0J9WTF1	0.9946456725122794
tr|C4B8B8	NCBI|XP_023455500.1	0.9748851256521263
tr|C4B8B8	tr|E3KHU8	0.9741996074807777
tr|C4B8B8	tr|J5J7Y8	0.955424646465936
tr|C4B8B8	NCBI|QSV27513.1	0.9919950422582275
tr|C4B8B8	tr|N1J9C5	0.9881876208928361
tr|C4B8B8	tr|A0A0D2YKQ0	0.9916526902339668
tr|C4B8B8	tr|A0A0J9WAR0	0.9927384018835589
tr|C4B8B8	tr|A0A0D1C5E3	0.9934917878403944
tr|C4B8B8	tr|A0A0D2YD41	0.9936089169548123
tr|C4B8B8	NCBI|ALQ80833.1	0.988616366719564
tr|C4B8B8	NCBI|AGG54055.1	0.9869628577347457
tr|C4B8B8	tr|A0A5B0PKJ8	0.9813483084719524
tr|C4B8B8	NCBI|AGG54052.1	0.9948894989031872
tr|C4B8B8	tr|I1S411	0.9905603124618406
tr|C4B8B8	tr|N1J9M0	0.9930675345666041
tr|C4B8B8	tr|D0NCU6	0.984651064771519
tr|C4B8B8	sp|D0NFU7	0.9722503233397182
tr|C4B8B8	tr|N1J8Q9	0.9808755135714847
tr|C4B8B8	tr|N1JHK8	0.9844163295679672
tr|C4B8B8	tr|A0A1P8YXP4	0.9829350805744516
tr|C4B8B8	NCBI|ALS92799.1	0.9894312513157937
tr|C4B8B8	tr|G4N906	0.9576027397192842
tr|C4B8B8	tr|G4N5S2	0.9396839563169344
tr|C4B8B8	tr|A0A0D1DYI3	0.9341954095745041
tr|C4B8B8	tr|A0A1X7S147	0.9605783505889783
tr|C4B8B8	sp|I1S2K3	0.958838483116861
tr|C4B8B8	tr|G4TDB9	0.9888384849417947
tr|C4B8B8	tr|A0A0L0VYD3	0.9557409936394395
tr|C4B8B8	tr|A0A2S4VXZ9	0.9693947802006967
tr|C4B8B8	NCBI|AMS24278.1	0.9747708035874033
tr|C4B8B8	NCBI|AMS24280.1	0.9845732886597487
tr|C4B8B8	tr|N1JJX4	0.9884853099621351
tr|C4B8B8	tr|N1J4T9	0.9549376079965874
tr|C4B8B8	NCBI|ALJ53448.1	0.9915194413747687
tr|C4B8B8	tr|A0A8H6H084	0.990269544958581
tr|C4B8B8	tr|N4UGJ9	0.987512446691774
tr|C4B8B8	sp|Q2KEJ2	0.9864682464869431
tr|C4B8B8	sp|G5EHQ6	0.9852245250316136
tr|C4B8B8	tr|G5EI71	0.9800345551818793
tr|C4B8B8	sp|G2XDH0	0.9724279555930055
tr|C4B8B8	tr|A0A0D1DMP1	0.986870491576433
tr|C4B8B8	tr|A0A0D1E6X7	0.9822861867501067
tr|C4B8B8	tr|B0DRA4	0.9868595307912953
tr|C4B8B8	tr|A0A015KJY8	0.9820178831920263
tr|C4B8B8	tr|G4TUH1	0.9520375247399977
tr|C4B8B8	NCBI|AEK82122.1	0.9187741994572017
tr|C4B8B8	tr|A0A1P8YXI8	0.9945602705504382
tr|C4B8B8	tr|G4N6R0	0.974640195712593
tr|C4B8B8	tr|F7J180	0.9733567221224402
tr|C4B8B8	sp|G4MQL4	0.9657108833920971
tr|C4B8B8	tr|A0A0D1BUK8	0.994880911812114
tr|C4B8B8	tr|A0A0D1DT89	0.9937705672436319
tr|C4B8B8	tr|A0A0D1DP22	0.9930066482748869
tr|C4B8B8	tr|A0A0D1DPZ4	0.9787169761916269
tr|C4B8B8	tr|A0A0D1DPX0	0.9327564170532749
tr|C4B8B8	sp|N1JJ94	0.9932133230659712
tr|C4B8B8	tr|A0A656KNW6	0.9902180448109061
tr|C4B8B8	tr|A0A5B0N367	0.978836923943758
tr|C4B8B8	sp|A0A063CBJ7	0.9903350099906562
tr|C4B8B8	tr|A0A5B0LLJ5	0.9745458779937062
tr|C4B8B8	tr|L8WQP7	0.9822800464482424
tr|C4B8B8	sp|A0A2H5RJD4	0.9604993595595838
tr|C4B8B8	NCBI|AEK86767.1	0.9826933521618196
tr|C4B8B8	NCBI|AEK86830.1	0.9820479089397559
tr|C4B8B8	NCBI|AEK86821.1	0.9770156206649367
tr|C4B8B8	sp|N4VG36	0.962817843604787
tr|C4B8B8	NCBI|AIZ11404.1	0.9888447546102079
tr|C4B8B8	tr|A0A5J6DDN9	0.9932681748927257
tr|C4B8B8	NCBI|6SGO	0.9768464726404678
tr|C4B8B8	NCBI|AQA29283.1	0.9609924224822258
tr|C4B8B8	sp|P0CU91	0.9807825431524698
tr|C4B8B8	sp|A0A411NN20	0.9704291541084094
tr|C4B8B8	sp|G1FR37	0.9705133764676422
tr|C4B8B8	tr|O42718	0.9605217389903935
tr|C4B8B8	sp|P0CY26	0.9443863457213353
tr|C4B8B8	sp|P0CY27	0.9445815683365294
tr|C4B8B8	sp|P0DJ06	0.9431398005669478
tr|C4B8B8	tr|M1WHN8	0.9391227437004694
tr|C4B8B8	sp|Q8TGB8	0.9367135536002453
tr|C4B8B8	sp|G4MPQ7	0.9300899472500709
tr|C4B8B8	NCBI|BAB32923.1	0.9343493399383193
tr|C4B8B8	NCBI|XP_007692327.1	0.9402119234257951
tr|C4B8B8	tr|Q2MV46	0.981940732904497
tr|C4B8B8	tr|Q6R661	0.9854590913695583
tr|C4B8B8	tr|Q2MV43	0.9900347078122828
tr|C4B8B8	tr|Q2MV49	0.9838478792513894
tr|C4B8B8	tr|A0A1B2CW89	0.9617695118139671
tr|C4B8B8	tr|A0A1B2CW13	0.9831233844483281
tr|C4B8B8	tr|Q334H6	0.9937291505234805
tr|C4B8B8	tr|E3KGM7	0.9842107461552853
tr|C4B8B8	tr|A0A5B0MRS6	0.99072595683003
tr|C4B8B8	gi|KNE96524.1	0.9913520435992487
tr|C4B8B8	tr|A0A142KWI6	0.9739827360170795
tr|C4B8B8	gi|POW04470.1	0.9902196552102804
tr|C4B8B8	tr|Q09QS2	0.9767485195070772
tr|C4B8B8	tr|N1JGD1	0.9890447278591418
tr|C4B8B8	tr|N1JFM8	0.9927979615071174
tr|C4B8B8	tr|A0A1L5JEG4	0.9935669866566589
tr|C4B8B8	tr|P22287	0.9830807791465336
tr|C4B8B8	tr|Q00363	0.977736938595847
tr|C4B8B8	tr|Q5VB04	0.993911653028962
tr|C4B8B8	tr|Q8NID8	0.9884927919853794
tr|C4B8B8	tr|A0A023UJQ9	0.9937273301259997
tr|C4B8B8	tr|B3VBK9	0.9616510588610184
tr|C4B8B8	tr|Q00365	0.9892708429029514
tr|C4B8B8	tr|Q00364	0.9904186875767153
tr|C4B8B8	tr|Q9P407	0.9946562134217672
tr|C4B8B8	tr|Q9P408	0.9807256508246187
tr|C4B8B8	tr|A4F4L2	0.9942043887552379
tr|C4B8B8	tr|E5A6Z5	0.9943424853909477
tr|C4B8B8	tr|Q258K5	0.9937161779657809
tr|C4B8B8	tr|E4ZT77	0.9944092814808719
tr|C4B8B8	tr|Q2A0P0	0.9952376647165211
tr|C4B8B8	tr|Q2A0P1	0.9901101524414446
tr|C4B8B8	tr|Q709D8	0.9948994194878492
tr|C4B8B8	tr|D0U2C8	0.9933709228719746
tr|C4B8B8	tr|A0A0J9W9U9	0.9938524867241129
tr|C4B8B8	tr|C0LT61	0.9922112382275541
tr|C4B8B8	tr|C9WMG9	0.9907649286459386
tr|C4B8B8	tr|C9WMH0	0.986666028775042
tr|C4B8B8	tr|C1KJG7	0.9740907821821398
tr|C4B8B8	tr|B9A9V1	0.9877992856491954
tr|C4B8B8	tr|R9RX08	0.9931213154316839
tr|C4B8B8	tr|G5EHH0	0.9915293027949603
tr|C4B8B8	tr|G5EI08	0.9855403978398682
tr|C4B8B8	tr|G5EI20	0.9921335560377482
tr|C4B8B8	tr|G5EHI7	0.9871991038505038
tr|C4B8B8	tr|L7IBA8	0.9942643373818396
tr|C4B8B8	tr|A0A4P7N932	0.9952651764028662
tr|C4B8B8	tr|L7J571	0.9775356572797954
tr|C4B8B8	tr|C4B8B8	0.9999999999999992
tr|C4B8B8	tr|G5EI17	0.9908854704513873
tr|C4B8B8	tr|L7I7K3	0.9915520052361845
tr|C4B8B8	tr|L7HR07	0.9869270934296994
tr|C4B8B8	tr|A0A0A7DLN4	0.9827757440050668
tr|C4B8B8	tr|A0A0A7DM22	0.9663175560203827
tr|C4B8B8	tr|L7I4Y4	0.9385810597883608
tr|C4B8B8	tr|L7IFI2	0.9855255410114733
tr|C4B8B8	tr|L7HVU3	0.9578141681261046
tr|C4B8B8	tr|G4MML4	0.9638417576153864
tr|C4B8B8	tr|G4MX34	0.9904897101567303
tr|C4B8B8	tr|L7IDN9	0.9492133827224998
tr|C4B8B8	tr|A0A151V4Q6	0.9658945372598077
tr|C4B8B8	tr|L7ICN7	0.9903696517145033
tr|C4B8B8	tr|A4UBM2	0.9647694003359585
tr|C4B8B8	tr|L7IKT9	0.9947404462815267
tr|C4B8B8	tr|G4NI07	0.9925531896320443
tr|C4B8B8	tr|A0A151V4M0	0.9819107262501159
tr|C4B8B8	tr|L7IJ29	0.9806875057077757
tr|C4B8B8	tr|G4NJP7	0.9861077251203081
tr|C4B8B8	tr|Q02039	0.9915242597322468
tr|C4B8B8	tr|I1VGT7	0.991990531386154
tr|C4B8B8	tr|I1VGT8	0.9937261115125359
tr|C4B8B8	tr|G2X4M1	0.929720041154827
tr|C4B8B8	tr|H9DUR1	0.9500013624181567
tr|C4B8B8	tr|G2X9W2	0.974028760643299
tr|C4B8B8	tr|G2WWV6	0.9858673034030951
tr|C4B8B8	tr|A0A0D1DWQ2	0.9851582671066829
tr|C4B8B8	tr|G0X7E8	0.9908570159480428
tr|C4B8B8	tr|A0A0D1EAR7	0.9874104420076495
tr|C4B8B8	tr|A0A0D1BW91	0.9829336361331995
tr|C4B8B8	tr|I2FS85	0.9862016274535785
tr|C4B8B8	tr|Q4PDL7	0.9821728212703195
tr|C4B8B8	tr|A0A0D1C8C8	0.9753939036680744
tr|C4B8B8	tr|Q0TVA4	0.9871779056698607
tr|C4B8B8	tr|H2E5X4	0.9933157437192827
tr|C4B8B8	tr|C5IAW5	0.9933958689927753
tr|C4B8B8	tr|Q9C173	0.9889774496945364
tr|C4B8B8	tr|G2XQ82	0.9665486076554873
tr|C4B8B8	tr|B0DD66	0.9823385856128806
tr|C4B8B8	tr|A0A2K9YVY7	0.9873531329626689
tr|C4B8B8	tr|A0A1X7RND5	0.9823077285622313
tr|C4B8B8	tr|A0A0P1L0F7	0.9215346831061908
tr|C4B8B8	tr|E3QKL1	0.9491853859115535
tr|C4B8B8	tr|Q6WER3	0.953632820010244
tr|C4B8B8	tr|A7E9T8	0.9852104159905787
tr|C4B8B8	tr|L7NCR0	0.966317673510494
tr|C4B8B8	tr|M2TW52	0.9408673253298984
tr|C4B8B8	tr|N1J904	0.9865474560718532
tr|C4B8B8	tr|N1JK84	0.9527562240478198
tr|C4B8B8	tr|N1JK93	0.9808645419986259
tr|C4B8B8	tr|Q14TY3	0.9288410829543353
tr|C4B8B8	tr|O42719	0.9626556724761127
tr|C4B8B8	tr|O42720	0.9788794014058896
tr|C4B8B8	tr|O42830	0.9595163897441559
tr|C4B8B8	tr|O59937	0.9333231375041888
tr|C4B8B8	tr|O74238	0.939086763870025
tr|C4B8B8	tr|O94100	0.9267747678454157
tr|C4B8B8	tr|O94196	0.9593056766874671
tr|C4B8B8	tr|P0CY28	0.9436783343497502
tr|C4B8B8	tr|P26215	0.9217212034150079
tr|C4B8B8	tr|P29138	0.9245652507773245
tr|C4B8B8	tr|P41749	0.9253644425317181
tr|C4B8B8	tr|P43070	0.9413085899118829
tr|C4B8B8	tr|P52751	0.963790920347362
tr|C4B8B8	tr|P78608	0.9420853727056894
tr|C4B8B8	tr|Q00298	0.9324470880148962
tr|C4B8B8	tr|Q00663	0.9476566258341794
tr|C4B8B8	tr|Q01905	0.9668258072477519
tr|C4B8B8	tr|Q0E7H7	0.9622455023087025
tr|C4B8B8	tr|Q0R411	0.9368384708270854
tr|C4B8B8	tr|Q0ZJ79	0.937265853920095
tr|C4B8B8	tr|Q4G495	0.9364570067185136
tr|C4B8B8	tr|Q4WMA6	0.9475683334360822
tr|C4B8B8	tr|Q4WNE1	0.9585699751812033
tr|C4B8B8	tr|Q5AA09	0.948526550483629
tr|C4B8B8	tr|Q5TIP4	0.9364482893685255
tr|C4B8B8	tr|Q6PQG3	0.9659802517464318
tr|C4B8B8	tr|Q8J0U4	0.9475636557573006
tr|C4B8B8	tr|Q8J1Y3	0.9475866872802885
tr|C4B8B8	tr|Q8X1D7	0.994242074850737
tr|C4B8B8	tr|Q945T9	0.9597898408179688
tr|C4B8B8	tr|Q94FS7	0.9853075205180811
tr|C4B8B8	tr|Q96TN6	0.9522594758523091
tr|C4B8B8	tr|Q99174	0.947201075307488
tr|C4B8B8	tr|Q9C4A0	0.9331641588587083
tr|C4B8B8	tr|Q9HFZ2	0.9584734789846843
tr|C4B8B8	tr|Q9P470	0.9502880533790348
tr|C4B8B8	tr|Q9UV32	0.9953602593484052
tr|C4B8B8	tr|V5TFR9	0.9889649517251305
tr|C4B8B8	tr|W2MG57	0.9480806014078935
tr|C4B8B8	tr|A0A9Q8PF81	0.9484792397056646
tr|C4B8B8	NCBI|CBQ70099.1	0.9834809024502341
tr|G5EI17	tr|A0A0D1CKI0	0.9547141585189537
tr|G5EI17	tr|A0A5B0N8H2	0.9684062985294912
tr|G5EI17	NOFIND|Unavailable	0.9787148653131256
tr|G5EI17	tr|A0A059UDR8	0.9711697458691436
tr|G5EI17	tr|A0A0D1E5A8	0.9755831221924073
tr|G5EI17	tr|G2X4U8	0.9733798915380258
tr|G5EI17	tr|N1JJH4	0.985071391629877
tr|G5EI17	NCBI|AEK86791.1	0.9777030577376603
tr|G5EI17	tr|A0A0D1CH44	0.9793484074142648
tr|G5EI17	tr|F9XMT4	0.9674440836417286
tr|G5EI17	NCBI|AEK86951.1	0.9834866325792821
tr|G5EI17	tr|A0A0A2JB06	0.9715746314414004
tr|G5EI17	sp|A9JX75	0.9898594952791974
tr|G5EI17	tr|N1PIZ7	0.9792593674695212
tr|G5EI17	tr|P78737	0.9837486899596606
tr|G5EI17	NCBI|EXK24251.1	0.9865681927352395
tr|G5EI17	tr|N1J7E2	0.987213803531752
tr|G5EI17	sp|F4RBY2	0.9805789993668315
tr|G5EI17	NCBI|AGE15681.1	0.9875168774331301
tr|G5EI17	NCBI|AAS66949.1	0.9816927077849728
tr|G5EI17	tr|G2XA95	0.9473731187315496
tr|G5EI17	NCBI|AAA80239.2	0.9823509239486244
tr|G5EI17	tr|N1JJE7	0.9851371839584206
tr|G5EI17	tr|N1JN67	0.9839506620554999
tr|G5EI17	tr|A0A0A2ILW0	0.9623933736824217
tr|G5EI17	NCBI|AIW07468.1	0.9850418218368072
tr|G5EI17	NCBI|ACY39289.1	0.986286844445577
tr|G5EI17	tr|N1JFE2	0.9806647982640017
tr|G5EI17	tr|A0A0A2JY92	0.9764476782356799
tr|G5EI17	tr|N1JPG4	0.9820994558747613
tr|G5EI17	tr|A0A0A2JVC2	0.9533411969380199
tr|G5EI17	tr|A0A0J9WTF1	0.9897376670762672
tr|G5EI17	NCBI|XP_023455500.1	0.9823939986889623
tr|G5EI17	tr|E3KHU8	0.9699611315799732
tr|G5EI17	tr|J5J7Y8	0.9630396372714353
tr|G5EI17	NCBI|QSV27513.1	0.9825558902192826
tr|G5EI17	tr|N1J9C5	0.9842985039495398
tr|G5EI17	tr|A0A0D2YKQ0	0.9868468425383002
tr|G5EI17	tr|A0A0J9WAR0	0.9863087351731565
tr|G5EI17	tr|A0A0D1C5E3	0.9899689084699135
tr|G5EI17	tr|A0A0D2YD41	0.989411483872304
tr|G5EI17	NCBI|ALQ80833.1	0.9822361452450539
tr|G5EI17	NCBI|AGG54055.1	0.9860590082119117
tr|G5EI17	tr|A0A5B0PKJ8	0.9797703579023933
tr|G5EI17	NCBI|AGG54052.1	0.9848768440081623
tr|G5EI17	tr|I1S411	0.9917289222649137
tr|G5EI17	tr|N1J9M0	0.9877952986424928
tr|G5EI17	tr|D0NCU6	0.9871945759726242
tr|G5EI17	sp|D0NFU7	0.9771458406999053
tr|G5EI17	tr|N1J8Q9	0.9835388118034414
tr|G5EI17	tr|N1JHK8	0.9813605951381534
tr|G5EI17	tr|A0A1P8YXP4	0.9789944831318778
tr|G5EI17	NCBI|ALS92799.1	0.9849227572150918
tr|G5EI17	tr|G4N906	0.9668169948502426
tr|G5EI17	tr|G4N5S2	0.950279008485777
tr|G5EI17	tr|A0A0D1DYI3	0.936276733033236
tr|G5EI17	tr|A0A1X7S147	0.9711275467675691
tr|G5EI17	sp|I1S2K3	0.9619626278514775
tr|G5EI17	tr|G4TDB9	0.9897219629036679
tr|G5EI17	tr|A0A0L0VYD3	0.9644597958314619
tr|G5EI17	tr|A0A2S4VXZ9	0.9742421173961469
tr|G5EI17	NCBI|AMS24278.1	0.9714885482729348
tr|G5EI17	NCBI|AMS24280.1	0.9843591167176783
tr|G5EI17	tr|N1JJX4	0.9850900761161084
tr|G5EI17	tr|N1J4T9	0.9644450245564044
tr|G5EI17	NCBI|ALJ53448.1	0.9885600670931934
tr|G5EI17	tr|A0A8H6H084	0.9835111897975717
tr|G5EI17	tr|N4UGJ9	0.9827617788944121
tr|G5EI17	sp|Q2KEJ2	0.9873286479533743
tr|G5EI17	sp|G5EHQ6	0.9893123775985404
tr|G5EI17	tr|G5EI71	0.9778439471906797
tr|G5EI17	sp|G2XDH0	0.9777884428503908
tr|G5EI17	tr|A0A0D1DMP1	0.981047086867368
tr|G5EI17	tr|A0A0D1E6X7	0.9799362931872809
tr|G5EI17	tr|B0DRA4	0.9903463769422826
tr|G5EI17	tr|A0A015KJY8	0.9802453555838432
tr|G5EI17	tr|G4TUH1	0.9616927140665787
tr|G5EI17	NCBI|AEK82122.1	0.9234659757404168
tr|G5EI17	tr|A0A1P8YXI8	0.9857381654213756
tr|G5EI17	tr|G4N6R0	0.9792037803819178
tr|G5EI17	tr|F7J180	0.97354499675878
tr|G5EI17	sp|G4MQL4	0.9736303396724008
tr|G5EI17	tr|A0A0D1BUK8	0.9888097422044552
tr|G5EI17	tr|A0A0D1DT89	0.9893242201887644
tr|G5EI17	tr|A0A0D1DP22	0.9901759522506498
tr|G5EI17	tr|A0A0D1DPZ4	0.9766633171444267
tr|G5EI17	tr|A0A0D1DPX0	0.9412446502473332
tr|G5EI17	sp|N1JJ94	0.9886697657214584
tr|G5EI17	tr|A0A656KNW6	0.9853653824519424
tr|G5EI17	tr|A0A5B0N367	0.9727424704027656
tr|G5EI17	sp|A0A063CBJ7	0.9886855829146729
tr|G5EI17	tr|A0A5B0LLJ5	0.9707831770606407
tr|G5EI17	tr|L8WQP7	0.982488428872589
tr|G5EI17	sp|A0A2H5RJD4	0.9659126485287886
tr|G5EI17	NCBI|AEK86767.1	0.9786683411185473
tr|G5EI17	NCBI|AEK86830.1	0.9814289236881427
tr|G5EI17	NCBI|AEK86821.1	0.9758751551426215
tr|G5EI17	sp|N4VG36	0.9720135913390302
tr|G5EI17	NCBI|AIZ11404.1	0.9874810902707682
tr|G5EI17	tr|A0A5J6DDN9	0.9874610219378172
tr|G5EI17	NCBI|6SGO	0.9792772413363374
tr|G5EI17	NCBI|AQA29283.1	0.9685249418106375
tr|G5EI17	sp|P0CU91	0.9845304450454158
tr|G5EI17	sp|A0A411NN20	0.9761377544556357
tr|G5EI17	sp|G1FR37	0.9758887180643288
