Query	Target	euclidean_distance
NCBI|XP_007692327.1	tr|Q2MV43	6.259753014096761
NCBI|XP_007692327.1	tr|Q2MV49	5.852363752706086
NCBI|XP_007692327.1	tr|A0A1B2CW89	4.775157354626702
NCBI|XP_007692327.1	tr|A0A1B2CW13	6.120794271189723
NCBI|XP_007692327.1	tr|Q334H6	6.093165483443593
NCBI|XP_007692327.1	tr|E3KGM7	6.210644982893391
NCBI|XP_007692327.1	tr|A0A5B0MRS6	6.386207103580333
NCBI|XP_007692327.1	gi|KNE96524.1	5.713598294590452
NCBI|XP_007692327.1	tr|A0A142KWI6	5.495272597340466
NCBI|XP_007692327.1	gi|POW04470.1	5.858552991809967
NCBI|XP_007692327.1	tr|Q09QS2	6.063920793470172
NCBI|XP_007692327.1	tr|N1JGD1	6.052505521076905
NCBI|XP_007692327.1	tr|N1JFM8	6.38774679454113
NCBI|XP_007692327.1	tr|A0A1L5JEG4	5.911425398835648
NCBI|XP_007692327.1	tr|P22287	5.069138316195722
NCBI|XP_007692327.1	tr|Q00363	4.835769226013642
NCBI|XP_007692327.1	tr|Q5VB04	6.2107010435408165
NCBI|XP_007692327.1	tr|Q8NID8	5.492325205535971
NCBI|XP_007692327.1	tr|A0A023UJQ9	5.997915746344893
NCBI|XP_007692327.1	tr|B3VBK9	4.4740652975988935
NCBI|XP_007692327.1	tr|Q00365	5.52261215411164
NCBI|XP_007692327.1	tr|Q00364	5.185061462088724
NCBI|XP_007692327.1	tr|Q9P407	5.953034225979823
NCBI|XP_007692327.1	tr|Q9P408	5.013156681172143
NCBI|XP_007692327.1	tr|A4F4L2	6.564043226428703
NCBI|XP_007692327.1	tr|E5A6Z5	6.480034431176016
NCBI|XP_007692327.1	tr|Q258K5	6.114536071007661
NCBI|XP_007692327.1	tr|E4ZT77	6.1934150928735034
NCBI|XP_007692327.1	tr|Q2A0P0	5.9820906445304285
NCBI|XP_007692327.1	tr|Q2A0P1	6.359219098483676
NCBI|XP_007692327.1	tr|Q709D8	6.239368812396832
NCBI|XP_007692327.1	tr|D0U2C8	5.657169111475897
NCBI|XP_007692327.1	tr|A0A0J9W9U9	6.074115133460368
NCBI|XP_007692327.1	tr|C0LT61	5.756914465392065
NCBI|XP_007692327.1	tr|C9WMG9	6.333849832083422
NCBI|XP_007692327.1	tr|C9WMH0	5.59088102585922
NCBI|XP_007692327.1	tr|C1KJG7	4.7746859142308224
NCBI|XP_007692327.1	tr|B9A9V1	6.252306583370281
NCBI|XP_007692327.1	tr|R9RX08	5.735473488231829
NCBI|XP_007692327.1	tr|G5EHH0	5.453001852152844
NCBI|XP_007692327.1	tr|G5EI08	5.123196325271157
NCBI|XP_007692327.1	tr|G5EI20	5.451511493091412
NCBI|XP_007692327.1	tr|G5EHI7	5.884139982259993
NCBI|XP_007692327.1	tr|L7IBA8	6.291440409944705
NCBI|XP_007692327.1	tr|A0A4P7N932	5.803875802402891
NCBI|XP_007692327.1	tr|L7J571	5.149600044066605
NCBI|XP_007692327.1	tr|C4B8B8	6.254563617422938
NCBI|XP_007692327.1	tr|G5EI17	5.661522859621964
NCBI|XP_007692327.1	tr|L7I7K3	5.381854493932589
NCBI|XP_007692327.1	tr|L7HR07	5.421516755231124
NCBI|XP_007692327.1	tr|A0A0A7DLN4	5.069415722590585
NCBI|XP_007692327.1	tr|A0A0A7DM22	5.348680104028658
NCBI|XP_007692327.1	tr|L7I4Y4	5.022978806640346
NCBI|XP_007692327.1	tr|L7IFI2	5.0854874519564275
NCBI|XP_007692327.1	tr|L7HVU3	4.8899379489050085
NCBI|XP_007692327.1	tr|G4MML4	4.761733941165865
NCBI|XP_007692327.1	tr|G4MX34	5.769006701433905
NCBI|XP_007692327.1	tr|L7IDN9	4.250539425751443
NCBI|XP_007692327.1	tr|A0A151V4Q6	4.576178721220615
NCBI|XP_007692327.1	tr|L7ICN7	5.51738603143423
NCBI|XP_007692327.1	tr|A4UBM2	7.844659765046332
NCBI|XP_007692327.1	tr|L7IKT9	6.37258129843736
NCBI|XP_007692327.1	tr|G4NI07	6.124905057670221
NCBI|XP_007692327.1	tr|A0A151V4M0	4.998784396090996
NCBI|XP_007692327.1	tr|L7IJ29	6.639294937596188
NCBI|XP_007692327.1	tr|G4NJP7	5.534257828296249
NCBI|XP_007692327.1	tr|Q02039	5.575360832946366
NCBI|XP_007692327.1	tr|I1VGT7	5.787929725235753
NCBI|XP_007692327.1	tr|I1VGT8	5.80983849720377
NCBI|XP_007692327.1	tr|G2X4M1	4.336574062754135
NCBI|XP_007692327.1	tr|H9DUR1	4.630216063756726
NCBI|XP_007692327.1	tr|G2X9W2	6.030962850955579
NCBI|XP_007692327.1	tr|G2WWV6	5.1675500505983685
NCBI|XP_007692327.1	tr|A0A0D1DWQ2	6.31183006511632
NCBI|XP_007692327.1	tr|G0X7E8	5.743366544660902
NCBI|XP_007692327.1	tr|A0A0D1EAR7	5.41108788198461
NCBI|XP_007692327.1	tr|A0A0D1BW91	6.34588714948675
NCBI|XP_007692327.1	tr|I2FS85	6.497258866730064
NCBI|XP_007692327.1	tr|Q4PDL7	6.117341798603711
NCBI|XP_007692327.1	tr|A0A0D1C8C8	5.884789889680039
NCBI|XP_007692327.1	tr|Q0TVA4	6.306447962049893
NCBI|XP_007692327.1	tr|H2E5X4	5.7560462604825275
NCBI|XP_007692327.1	tr|C5IAW5	6.246747762105715
NCBI|XP_007692327.1	tr|Q9C173	5.70329847491361
NCBI|XP_007692327.1	tr|G2XQ82	4.876113706814952
NCBI|XP_007692327.1	tr|B0DD66	5.635685295568098
NCBI|XP_007692327.1	tr|A0A2K9YVY7	5.312254806490652
NCBI|XP_007692327.1	tr|A0A1X7RND5	5.516280819770288
NCBI|XP_007692327.1	tr|A0A0P1L0F7	6.384660272231779
NCBI|XP_007692327.1	tr|E3QKL1	3.871767995361211
NCBI|XP_007692327.1	tr|Q6WER3	3.5626890856444713
NCBI|XP_007692327.1	tr|A7E9T8	5.329616348899728
NCBI|XP_007692327.1	tr|L7NCR0	4.776997369147828
NCBI|XP_007692327.1	tr|M2TW52	0.28750143624683816
NCBI|XP_007692327.1	tr|N1J904	5.809449944232666
NCBI|XP_007692327.1	tr|N1JK84	3.940873523131336
NCBI|XP_007692327.1	tr|N1JK93	5.3349307879732955
NCBI|XP_007692327.1	tr|Q14TY3	4.682901686556584
NCBI|XP_007692327.1	tr|O42719	4.857504383040442
NCBI|XP_007692327.1	tr|O42720	5.270662526485831
NCBI|XP_007692327.1	tr|O42830	4.75797827601558
NCBI|XP_007692327.1	tr|O59937	4.347085165606844
NCBI|XP_007692327.1	tr|O74238	4.9947302838120216
NCBI|XP_007692327.1	tr|O94100	4.708157467055755
NCBI|XP_007692327.1	tr|O94196	4.702680869804738
NCBI|XP_007692327.1	tr|P0CY28	4.4431920192571
NCBI|XP_007692327.1	tr|P26215	4.797783332123915
NCBI|XP_007692327.1	tr|P29138	4.3948868063844655
NCBI|XP_007692327.1	tr|P41749	4.6370986734945285
NCBI|XP_007692327.1	tr|P43070	3.878388672062085
NCBI|XP_007692327.1	tr|P52751	4.8283812422440056
NCBI|XP_007692327.1	tr|P78608	4.165387064822146
NCBI|XP_007692327.1	tr|Q00298	3.501221017723003
NCBI|XP_007692327.1	tr|Q00663	4.370301360230544
NCBI|XP_007692327.1	tr|Q01905	4.653366385190495
NCBI|XP_007692327.1	tr|Q0E7H7	4.835691850392856
NCBI|XP_007692327.1	tr|Q0R411	4.972767811202436
NCBI|XP_007692327.1	tr|Q0ZJ79	4.431162284255589
NCBI|XP_007692327.1	tr|Q4G495	4.497100606498468
NCBI|XP_007692327.1	tr|Q4WMA6	4.847280543808671
NCBI|XP_007692327.1	tr|Q4WNE1	4.790147519373055
NCBI|XP_007692327.1	tr|Q5AA09	5.349356657745751
NCBI|XP_007692327.1	tr|Q5TIP4	4.6212339869306245
NCBI|XP_007692327.1	tr|Q6PQG3	4.548856546234904
NCBI|XP_007692327.1	tr|Q8J0U4	4.758449835281947
NCBI|XP_007692327.1	tr|Q8J1Y3	4.087577563949489
NCBI|XP_007692327.1	tr|Q8X1D7	5.958109380178097
NCBI|XP_007692327.1	tr|Q945T9	4.20261849522224
NCBI|XP_007692327.1	tr|Q94FS7	5.188224456510175
NCBI|XP_007692327.1	tr|Q96TN6	4.701465182733502
NCBI|XP_007692327.1	tr|Q99174	3.320905347027716
NCBI|XP_007692327.1	tr|Q9C4A0	4.456142369941272
NCBI|XP_007692327.1	tr|Q9HFZ2	4.3968281441648385
NCBI|XP_007692327.1	tr|Q9P470	5.0059546026735156
NCBI|XP_007692327.1	tr|Q9UV32	6.329516098914922
NCBI|XP_007692327.1	tr|V5TFR9	6.599288447675521
NCBI|XP_007692327.1	tr|W2MG57	4.0335957872689265
NCBI|XP_007692327.1	tr|A0A9Q8PF81	4.112331987070697
NCBI|XP_007692327.1	NCBI|CBQ70099.1	6.236790588842198
tr|Q2MV46	tr|A0A0D1CKI0	4.993072426091631
tr|Q2MV46	tr|A0A5B0N8H2	4.164352732483723
tr|Q2MV46	NOFIND|Unavailable	3.3887639650994568
tr|Q2MV46	tr|A0A059UDR8	4.560072709917877
tr|Q2MV46	tr|A0A0D1E5A8	2.6714976679816105
tr|Q2MV46	tr|G2X4U8	4.552495832925712
tr|Q2MV46	tr|N1JJH4	3.560466411698347
tr|Q2MV46	NCBI|AEK86791.1	3.253192304886811
tr|Q2MV46	tr|A0A0D1CH44	3.4504067620741665
tr|Q2MV46	tr|F9XMT4	5.08484087421285
tr|Q2MV46	NCBI|AEK86951.1	2.8697945287007345
tr|Q2MV46	tr|A0A0A2JB06	4.605252453251064
tr|Q2MV46	sp|A9JX75	3.5258478088674363
tr|Q2MV46	tr|N1PIZ7	3.6711859820024166
tr|Q2MV46	tr|P78737	3.853926739998116
tr|Q2MV46	NCBI|EXK24251.1	3.652871278179111
tr|Q2MV46	tr|N1J7E2	2.986625429566098
tr|Q2MV46	sp|F4RBY2	3.929055888115736
tr|Q2MV46	NCBI|AGE15681.1	3.2727071865042774
tr|Q2MV46	NCBI|AAS66949.1	3.0811567035173364
tr|Q2MV46	tr|G2XA95	6.13194123006504
tr|Q2MV46	NCBI|AAA80239.2	3.724281249229351
tr|Q2MV46	tr|N1JJE7	3.106397894828417
tr|Q2MV46	tr|N1JN67	3.1823726760790296
tr|Q2MV46	tr|A0A0A2ILW0	5.256041041694564
tr|Q2MV46	NCBI|AIW07468.1	3.015897510644243
tr|Q2MV46	NCBI|ACY39289.1	3.451234623106378
tr|Q2MV46	tr|N1JFE2	2.909340344234417
tr|Q2MV46	tr|A0A0A2JY92	4.27668556620135
tr|Q2MV46	tr|N1JPG4	3.3100864276347193
tr|Q2MV46	tr|A0A0A2JVC2	5.789567531670828
tr|Q2MV46	tr|A0A0J9WTF1	3.044010005268289
tr|Q2MV46	NCBI|XP_023455500.1	3.8184219297689914
tr|Q2MV46	tr|E3KHU8	4.1477795304612295
tr|Q2MV46	tr|J5J7Y8	5.321387156926753
tr|Q2MV46	NCBI|QSV27513.1	3.2586617644494527
tr|Q2MV46	tr|N1J9C5	3.4758425168201685
tr|Q2MV46	tr|A0A0D2YKQ0	3.661844753430017
tr|Q2MV46	tr|A0A0J9WAR0	2.7227822444197987
tr|Q2MV46	tr|A0A0D1C5E3	3.443837098241275
tr|Q2MV46	tr|A0A0D2YD41	3.4653720556649987
tr|Q2MV46	NCBI|ALQ80833.1	3.934742550193813
tr|Q2MV46	NCBI|AGG54055.1	3.939063752632187
tr|Q2MV46	tr|A0A5B0PKJ8	3.2856228931164155
tr|Q2MV46	NCBI|AGG54052.1	4.0035924240007
tr|Q2MV46	tr|I1S411	3.0502309448514118
tr|Q2MV46	tr|N1J9M0	3.699081960237694
tr|Q2MV46	tr|D0NCU6	2.947086206092998
tr|Q2MV46	sp|D0NFU7	3.254375210130196
tr|Q2MV46	tr|N1J8Q9	3.449555682490046
tr|Q2MV46	tr|N1JHK8	3.4445593563672445
tr|Q2MV46	tr|A0A1P8YXP4	4.4476294173428785
tr|Q2MV46	NCBI|ALS92799.1	3.2755428729593143
tr|Q2MV46	tr|G4N906	5.27817835288081
tr|Q2MV46	tr|G4N5S2	5.571808347193191
tr|Q2MV46	tr|A0A0D1DYI3	5.957250773142893
tr|Q2MV46	tr|A0A1X7S147	5.094923564802913
tr|Q2MV46	sp|I1S2K3	5.457929250166285
tr|Q2MV46	tr|G4TDB9	3.9548217740003904
tr|Q2MV46	tr|A0A0L0VYD3	4.990801256203229
tr|Q2MV46	tr|A0A2S4VXZ9	4.156159768632181
tr|Q2MV46	NCBI|AMS24278.1	4.042781700800676
tr|Q2MV46	NCBI|AMS24280.1	3.0161299505118784
tr|Q2MV46	tr|N1JJX4	3.164674271147154
tr|Q2MV46	tr|N1J4T9	5.190782887922444
tr|Q2MV46	NCBI|ALJ53448.1	2.653593522462863
tr|Q2MV46	tr|A0A8H6H084	3.7015282528140103
tr|Q2MV46	tr|N4UGJ9	4.201978629506746
tr|Q2MV46	sp|Q2KEJ2	2.703701481995934
tr|Q2MV46	sp|G5EHQ6	3.4479769825031035
tr|Q2MV46	tr|G5EI71	3.800080482292979
tr|Q2MV46	sp|G2XDH0	3.9905511301510614
tr|Q2MV46	tr|A0A0D1DMP1	3.5447443325570798
tr|Q2MV46	tr|A0A0D1E6X7	2.8168248475318993
tr|Q2MV46	tr|B0DRA4	3.9933609458806356
tr|Q2MV46	tr|A0A015KJY8	3.557285578941582
tr|Q2MV46	tr|G4TUH1	5.376501011718001
tr|Q2MV46	NCBI|AEK82122.1	6.843701716500686
tr|Q2MV46	tr|A0A1P8YXI8	3.5273397970726132
tr|Q2MV46	tr|G4N6R0	4.5825787381858145
tr|Q2MV46	tr|F7J180	4.201679647235384
tr|Q2MV46	sp|G4MQL4	4.9733404451161665
tr|Q2MV46	tr|A0A0D1BUK8	3.295778400449408
tr|Q2MV46	tr|A0A0D1DT89	3.0136761281911846
tr|Q2MV46	tr|A0A0D1DP22	2.965744295551328
tr|Q2MV46	tr|A0A0D1DPZ4	3.9507048776369693
tr|Q2MV46	tr|A0A0D1DPX0	6.087046377947712
tr|Q2MV46	sp|N1JJ94	3.163164802922999
tr|Q2MV46	tr|A0A656KNW6	2.576154154268301
tr|Q2MV46	tr|A0A5B0N367	2.47789082856439
tr|Q2MV46	sp|A0A063CBJ7	2.8819647812721576
tr|Q2MV46	tr|A0A5B0LLJ5	4.09608011745051
tr|Q2MV46	tr|L8WQP7	3.895944621433369
tr|Q2MV46	sp|A0A2H5RJD4	4.655560216069357
tr|Q2MV46	NCBI|AEK86767.1	2.7047279192530387
tr|Q2MV46	NCBI|AEK86830.1	3.148632572832689
tr|Q2MV46	NCBI|AEK86821.1	3.5199710001687325
tr|Q2MV46	sp|N4VG36	5.100739851979677
tr|Q2MV46	NCBI|AIZ11404.1	3.751536481164946
tr|Q2MV46	tr|A0A5J6DDN9	3.359564347790036
tr|Q2MV46	NCBI|6SGO	3.3141300552640827
tr|Q2MV46	NCBI|AQA29283.1	4.868904193065192
tr|Q2MV46	sp|P0CU91	2.6155264159751903
tr|Q2MV46	sp|A0A411NN20	3.475937297883118
tr|Q2MV46	sp|G1FR37	3.6488107242533174
tr|Q2MV46	tr|O42718	4.731211207436517
tr|Q2MV46	sp|P0CY26	5.7995325119040135
tr|Q2MV46	sp|P0CY27	5.797631271406396
tr|Q2MV46	sp|P0DJ06	5.805208608690418
tr|Q2MV46	tr|M1WHN8	6.054767080161499
tr|Q2MV46	sp|Q8TGB8	6.26963751010684
tr|Q2MV46	sp|G4MPQ7	6.432602060248097
tr|Q2MV46	NCBI|BAB32923.1	6.292401056470991
tr|Q2MV46	NCBI|XP_007692327.1	5.949872013524789
tr|Q2MV46	tr|Q2MV46	0.0
tr|Q2MV46	tr|Q6R661	3.225531923249571
tr|Q2MV46	tr|Q2MV43	3.42213607002443
tr|Q2MV46	tr|Q2MV49	3.0833851779945367
tr|Q2MV46	tr|A0A1B2CW89	4.299222352899684
tr|Q2MV46	tr|A0A1B2CW13	2.2545265816527214
tr|Q2MV46	tr|Q334H6	3.2636505299131837
tr|Q2MV46	tr|E3KGM7	2.0596450316367956
tr|Q2MV46	tr|A0A5B0MRS6	2.8912939138042635
tr|Q2MV46	gi|KNE96524.1	3.1698028606889137
tr|Q2MV46	tr|A0A142KWI6	3.8577327210975274
tr|Q2MV46	gi|POW04470.1	3.26735617929953
tr|Q2MV46	tr|Q09QS2	2.9755143418048795
tr|Q2MV46	tr|N1JGD1	3.0735778638731506
tr|Q2MV46	tr|N1JFM8	3.5239713653879865
tr|Q2MV46	tr|A0A1L5JEG4	3.3148706811758872
tr|Q2MV46	tr|P22287	3.921133320977674
tr|Q2MV46	tr|Q00363	3.771048986322667
tr|Q2MV46	tr|Q5VB04	3.5321306508475683
tr|Q2MV46	tr|Q8NID8	3.604129381275751
tr|Q2MV46	tr|A0A023UJQ9	3.8314708594889075
tr|Q2MV46	tr|B3VBK9	4.850515960793381
tr|Q2MV46	tr|Q00365	3.619634703875749
tr|Q2MV46	tr|Q00364	3.533108825731275
tr|Q2MV46	tr|Q9P407	3.7311567595567996
tr|Q2MV46	tr|Q9P408	4.372436313923006
tr|Q2MV46	tr|A4F4L2	3.5502206024849046
tr|Q2MV46	tr|E5A6Z5	3.5089607557019793
tr|Q2MV46	tr|Q258K5	2.9469929801253665
tr|Q2MV46	tr|E4ZT77	3.4497655253135844
tr|Q2MV46	tr|Q2A0P0	3.1411456181800155
tr|Q2MV46	tr|Q2A0P1	3.481601354424004
tr|Q2MV46	tr|Q709D8	3.246473212606719
tr|Q2MV46	tr|D0U2C8	2.717160313415719
tr|Q2MV46	tr|A0A0J9W9U9	3.49120749132981
tr|Q2MV46	tr|C0LT61	3.7371516161043306
tr|Q2MV46	tr|C9WMG9	3.3898330554431126
tr|Q2MV46	tr|C9WMH0	3.1255659933746425
tr|Q2MV46	tr|C1KJG7	4.149399728326148
tr|Q2MV46	tr|B9A9V1	3.6448826752155865
tr|Q2MV46	tr|R9RX08	3.3617528561300802
tr|Q2MV46	tr|G5EHH0	3.3809904999027136
tr|Q2MV46	tr|G5EI08	3.8202817776372813
tr|Q2MV46	tr|G5EI20	3.4513151905322177
tr|Q2MV46	tr|G5EHI7	2.8119708439351054
tr|Q2MV46	tr|L7IBA8	3.7261528009370997
tr|Q2MV46	tr|A0A4P7N932	3.4720083354029585
tr|Q2MV46	tr|L7J571	4.421518077334639
tr|Q2MV46	tr|C4B8B8	3.3451597070283503
tr|Q2MV46	tr|G5EI17	3.4231544034825045
tr|Q2MV46	tr|L7I7K3	3.0508182043579986
tr|Q2MV46	tr|L7HR07	3.067124398493265
tr|Q2MV46	tr|A0A0A7DLN4	4.091775744991205
tr|Q2MV46	tr|A0A0A7DM22	4.750306900585483
tr|Q2MV46	tr|L7I4Y4	6.568739324659715
tr|Q2MV46	tr|L7IFI2	4.158512259094141
tr|Q2MV46	tr|L7HVU3	5.162355237071277
tr|Q2MV46	tr|G4MML4	4.8580280707879355
tr|Q2MV46	tr|G4MX34	3.5797475387488458
tr|Q2MV46	tr|L7IDN9	5.861922775585002
tr|Q2MV46	tr|A0A151V4Q6	4.590630567965344
tr|Q2MV46	tr|L7ICN7	3.866572853058428
tr|Q2MV46	tr|A4UBM2	4.680975400719314
tr|Q2MV46	tr|L7IKT9	3.5042307461554585
tr|Q2MV46	tr|G4NI07	2.989786740658356
tr|Q2MV46	tr|A0A151V4M0	4.119136497867728
tr|Q2MV46	tr|L7IJ29	4.394107471501526
tr|Q2MV46	tr|G4NJP7	4.051830497176728
tr|Q2MV46	tr|Q02039	3.827384787925395
tr|Q2MV46	tr|I1VGT7	3.8381898954036666
tr|Q2MV46	tr|I1VGT8	3.1771044742541847
tr|Q2MV46	tr|G2X4M1	6.2205252799976245
tr|Q2MV46	tr|H9DUR1	5.786712210648225
tr|Q2MV46	tr|G2X9W2	3.4155021374247316
tr|Q2MV46	tr|G2WWV6	3.672225226560713
tr|Q2MV46	tr|A0A0D1DWQ2	2.339874645411368
tr|Q2MV46	tr|G0X7E8	3.000313468298945
tr|Q2MV46	tr|A0A0D1EAR7	2.7053289593639733
tr|Q2MV46	tr|A0A0D1BW91	2.4822280551080333
tr|Q2MV46	tr|I2FS85	2.738598748694024
tr|Q2MV46	tr|Q4PDL7	2.714872108378137
tr|Q2MV46	tr|A0A0D1C8C8	3.206321114065352
tr|Q2MV46	tr|Q0TVA4	3.9159722896362728
tr|Q2MV46	tr|H2E5X4	3.5917501550081923
tr|Q2MV46	tr|C5IAW5	3.298516335921758
tr|Q2MV46	tr|Q9C173	3.545951132583928
tr|Q2MV46	tr|G2XQ82	4.909299941729427
tr|Q2MV46	tr|B0DD66	3.823855320548332
tr|Q2MV46	tr|A0A2K9YVY7	4.195488034152132
tr|Q2MV46	tr|A0A1X7RND5	4.306886196283643
tr|Q2MV46	tr|A0A0P1L0F7	6.433949754366797
tr|Q2MV46	tr|E3QKL1	5.488082188646806
tr|Q2MV46	tr|Q6WER3	5.219167983380476
tr|Q2MV46	tr|A7E9T8	3.7230966199179503
tr|Q2MV46	tr|L7NCR0	4.7377096414189515
tr|Q2MV46	tr|M2TW52	5.929179431818422
tr|Q2MV46	tr|N1J904	3.244963395750386
tr|Q2MV46	tr|N1JK84	5.231044817487147
tr|Q2MV46	tr|N1JK93	3.9967088317399107
tr|Q2MV46	tr|Q14TY3	6.654168450414983
tr|Q2MV46	tr|O42719	4.517480296186539
tr|Q2MV46	tr|O42720	3.9700133559366515
tr|Q2MV46	tr|O42830	5.107279912298824
tr|Q2MV46	tr|O59937	6.261748357127786
tr|Q2MV46	tr|O74238	6.513479598038624
tr|Q2MV46	tr|O94100	6.632393340068404
tr|Q2MV46	tr|O94196	5.573982884273393
tr|Q2MV46	tr|P0CY28	5.817613625877618
tr|Q2MV46	tr|P26215	6.919425385544945
tr|Q2MV46	tr|P29138	6.620145805242725
tr|Q2MV46	tr|P41749	6.752563307017806
tr|Q2MV46	tr|P43070	5.834357725808969
tr|Q2MV46	tr|P52751	5.0355653644943486
tr|Q2MV46	tr|P78608	5.895192100442325
tr|Q2MV46	tr|Q00298	6.471669113806749
tr|Q2MV46	tr|Q00663	5.645934827292648
tr|Q2MV46	tr|Q01905	4.589608836957829
tr|Q2MV46	tr|Q0E7H7	5.1399986069359995
tr|Q2MV46	tr|Q0R411	6.628715854167535
tr|Q2MV46	tr|Q0ZJ79	6.145115357111549
tr|Q2MV46	tr|Q4G495	6.2723141997562974
tr|Q2MV46	tr|Q4WMA6	5.531320339717468
tr|Q2MV46	tr|Q4WNE1	5.022808922865918
tr|Q2MV46	tr|Q5AA09	5.666820849429834
tr|Q2MV46	tr|Q5TIP4	6.053497354040137
tr|Q2MV46	tr|Q6PQG3	4.21185585525163
tr|Q2MV46	tr|Q8J0U4	6.037804147183495
tr|Q2MV46	tr|Q8J1Y3	5.723613004078256
tr|Q2MV46	tr|Q8X1D7	3.260771203367856
tr|Q2MV46	tr|Q945T9	4.819490639129923
tr|Q2MV46	tr|Q94FS7	3.561606116064941
tr|Q2MV46	tr|Q96TN6	5.173955738455878
tr|Q2MV46	tr|Q99174	5.717350785912802
tr|Q2MV46	tr|Q9C4A0	6.343784818886098
tr|Q2MV46	tr|Q9HFZ2	4.800930268363254
tr|Q2MV46	tr|Q9P470	5.387292297945016
tr|Q2MV46	tr|Q9UV32	3.329789428179529
tr|Q2MV46	tr|V5TFR9	3.077432655495026
tr|Q2MV46	tr|W2MG57	5.421246676147372
tr|Q2MV46	tr|A0A9Q8PF81	5.364368209062558
tr|Q2MV46	NCBI|CBQ70099.1	2.9098909581799344
tr|Q6R661	tr|A0A0D1CKI0	6.104851273466034
tr|Q6R661	tr|A0A5B0N8H2	3.065615747540579
tr|Q6R661	NOFIND|Unavailable	4.084648514265619
tr|Q6R661	tr|A0A059UDR8	5.602526075975025
tr|Q6R661	tr|A0A0D1E5A8	3.634747596523049
tr|Q6R661	tr|G2X4U8	5.28719050909415
tr|Q6R661	tr|N1JJH4	2.848744438765681
tr|Q6R661	NCBI|AEK86791.1	2.7793919126593396
tr|Q6R661	tr|A0A0D1CH44	2.4342789474720017
tr|Q6R661	tr|F9XMT4	5.9067806443606425
tr|Q6R661	NCBI|AEK86951.1	2.779712897410267
tr|Q6R661	tr|A0A0A2JB06	5.355494815731403
tr|Q6R661	sp|A9JX75	3.6325986651032283
tr|Q6R661	tr|N1PIZ7	4.658960463323525
tr|Q6R661	tr|P78737	3.882843160680857
tr|Q6R661	NCBI|EXK24251.1	3.1991492647540074
tr|Q6R661	tr|N1J7E2	2.0684465585162246
tr|Q6R661	sp|F4RBY2	4.379150561208492
tr|Q6R661	NCBI|AGE15681.1	3.150127231992508
tr|Q6R661	NCBI|AAS66949.1	1.186864821823074
tr|Q6R661	tr|G2XA95	6.997859310324087
tr|Q6R661	NCBI|AAA80239.2	3.5440305024115366
tr|Q6R661	tr|N1JJE7	2.8742178594611048
tr|Q6R661	tr|N1JN67	2.507198853331469
tr|Q6R661	tr|A0A0A2ILW0	6.171545092417438
tr|Q6R661	NCBI|AIW07468.1	2.568827316737031
tr|Q6R661	NCBI|ACY39289.1	3.0735026173571107
tr|Q6R661	tr|N1JFE2	1.7449560634146841
tr|Q6R661	tr|A0A0A2JY92	4.9147810917335555
tr|Q6R661	tr|N1JPG4	2.1008933484860552
tr|Q6R661	tr|A0A0A2JVC2	6.647954327022596
tr|Q6R661	tr|A0A0J9WTF1	3.219041599599112
tr|Q6R661	NCBI|XP_023455500.1	4.643511715103513
tr|Q6R661	tr|E3KHU8	3.0895627027826245
tr|Q6R661	tr|J5J7Y8	6.324700792669485
tr|Q6R661	NCBI|QSV27513.1	2.3299973725200402
tr|Q6R661	tr|N1J9C5	2.301113755499299
tr|Q6R661	tr|A0A0D2YKQ0	3.591218382658461
tr|Q6R661	tr|A0A0J9WAR0	2.4430804145406255
tr|Q6R661	tr|A0A0D1C5E3	3.0690880156752836
tr|Q6R661	tr|A0A0D2YD41	3.3253789383629107
tr|Q6R661	NCBI|ALQ80833.1	3.1869043870559715
tr|Q6R661	NCBI|AGG54055.1	4.234140435291984
tr|Q6R661	tr|A0A5B0PKJ8	3.450479166686022
tr|Q6R661	NCBI|AGG54052.1	3.1871572377997253
tr|Q6R661	tr|I1S411	3.6167485815854157
tr|Q6R661	tr|N1J9M0	3.466718530467747
tr|Q6R661	tr|D0NCU6	3.3830815347844365
tr|Q6R661	sp|D0NFU7	4.693236975087493
tr|Q6R661	tr|N1J8Q9	3.038681318116682
tr|Q6R661	tr|N1JHK8	2.01195839479596
tr|Q6R661	tr|A0A1P8YXP4	4.686448859685916
tr|Q6R661	NCBI|ALS92799.1	2.4307030841916553
tr|Q6R661	tr|G4N906	6.208456897647712
tr|Q6R661	tr|G4N5S2	6.490404574112345
tr|Q6R661	tr|A0A0D1DYI3	6.773894429477066
tr|Q6R661	tr|A0A1X7S147	5.897819620469367
tr|Q6R661	sp|I1S2K3	5.9321109910665575
tr|Q6R661	tr|G4TDB9	4.394277532202712
tr|Q6R661	tr|A0A0L0VYD3	5.698062502025268
tr|Q6R661	tr|A0A2S4VXZ9	5.099854814228628
tr|Q6R661	NCBI|AMS24278.1	3.294420688780697
tr|Q6R661	NCBI|AMS24280.1	3.5564786677260756
tr|Q6R661	tr|N1JJX4	2.1936385712073054
tr|Q6R661	tr|N1J4T9	6.040643774531422
tr|Q6R661	NCBI|ALJ53448.1	2.2899384129092266
tr|Q6R661	tr|A0A8H6H084	2.9210993313731213
tr|Q6R661	tr|N4UGJ9	4.3393071314357385
tr|Q6R661	sp|Q2KEJ2	3.3177256014290353
tr|Q6R661	sp|G5EHQ6	4.179770739697461
tr|Q6R661	tr|G5EI71	3.6271890133276785
